Nama_Hotel,Rating,Image,Latitude,Longitude
Hotel padma,"4,4",https://lh5.googleusercontent.com/p/AF1QipMo5fzXuxQnRycuhH9ButnYQT-v88H2nG0a3TFJ=w138-h92-k-no,-6.1853075,106.6102214
Apartemen Tangerang,"4,3",https://lh5.googleusercontent.com/p/AF1QipMxsslhdrfpz0mA96A4aW4yPqFjRCt02i4y5zGu=w163-h92-k-no,-6.1434405,106.6273315
Hotel Syariah Mama @ Kuta Jaya,"4,0",https://lh5.googleusercontent.com/p/AF1QipPja4wdhMnjj-euIqeweajZSI9BniQUys6zp5Y3=w122-h92-k-no,-6.1753409,106.5656024
Hotel Mentari Pasar Lama,"4,1",https://lh5.googleusercontent.com/p/AF1QipOUW_8h4zxO9NYX2FuNlXMDBjEVZeCFNjQvVLBO=w80-h142-k-no,-6.1778333,106.6319715
Hotel Melati,"3,6",https://lh5.googleusercontent.com/p/AF1QipO6KWafsilFU6eagUzmSBx0uLPP2qZFFvjN0_zZ=w137-h92-k-no,-6.2397842,106.6467041
Kostawira Residence,"3,9",https://lh5.googleusercontent.com/p/AF1QipNlEhTBX_43PDTh_bi39AySc58YBd5YGlL8L3wd=w135-h92-k-no,-6.2761724,106.7350953
Barata INN By Nature's AEROPOLIS Airport Soeta Tangerang,"5,0",https://lh3.googleusercontent.com/gps-proxy/AMy85WKqDFos-ZjqbXpXDo3o6xyrXF2ktkhDO5Mvy7ljE4sY2pzHFMV0WE2EV9JyxxcH3mC5Wq7-np4_nXxd-uB6tdZSeuFlv3Wq9FDih2DHGjTGo5phcjH-VAwqylrb4rNAXe5ZvJoXs3625uLkmVj5IXb_mxRJwHkiuJsRRfpDWokqpUEuRUPp9RM=w107-h92-k-no,-6.143735,106.63074
Benito Residence,"4,0",https://lh3.googleusercontent.com/gps-proxy/AMy85WJxY2hqza4mszimg3zfg00_gzma0W8SoPj437e0lvpjIapTir-S5UkBPavLbi-KR9iOUR4b6dypEyMBJJZ5X9W1rcPJ01RJEWPbNKx9bb2p99GamWBv1nBfdXOeeY_mv1xcU_UqtM_q28m_rnkLaUZtJYdUwvLoyXivI0Tig2GWzAjzDSXx-hEU=w138-h92-k-no,-6.2531669,106.6521634
Barada Rooms,"4,6",https://lh3.googleusercontent.com/gps-proxy/AMy85WIXmwb7PWUbJA2-4ovOWYB3auT7OPSL4iFV8pnb7UbI8h7jjd09QqfjEQH9OLWtenF5JoWZoEvjRRKfGQnRMK55TgMPFIaFDL1fDVmcOKNsa98WNDUZFkpkJJlmydf1tkc0clNIFlV4x1TfP97wzCOZmlY9bXSyU0ObMoS85cyBj_gLJ9vSlmAR=w138-h92-k-no,-6.2152793,106.6062744
Nunia Inn Bandara Aeropolis,"4,2",https://lh5.googleusercontent.com/p/AF1QipOU48dHdkHNyNtmQePUTqHm_QQm4bp8qA4d6Ei1=w163-h92-k-no,-6.1427057,106.62921
RedDoorz Plus near Eka Hospital BSD 5,"4,4",https://lh5.googleusercontent.com/p/AF1QipPdVuNKtLQT9pYQL3BsEYeOW2pqnQYSCTh01cVP=w138-h92-k-no,-6.3003721,106.671076
Alifah 2 Hotel,"4,4",https://lh3.googleusercontent.com/gps-proxy/AMy85WJprOwsAXCJJ4JNwrmsxr71iZIWGr-iNoCRwHU9yT79mrvcI1hmiZ2DlXQdqLbbVG9w_c_KcHfqs0Naeg2T0B0VW10f6szppnKKGv92Z0OylKlZPVbx_QprTP3wlaebmSuMQqhZLtZ3YowX61h-Zlx_QaqGVcRwmZDk8bIDXjM-3E7Iztj9s8DE=w122-h92-k-no,-6.1085188,106.6837743
Hotel Siti Tangerang,"4,2",https://lh3.googleusercontent.com/gps-proxy/AMy85WJABepGeEDSzkbycb7Rq3-sB7nLZyTFtQnh2v3XrPgy2kdSkhVy-ejNikN4Jc0Ay1uXbapi-PmXcYKt00XcCvJ1c06RnBMmHjZ1zj93jUKx2HLi_jzR2AfG9tGTVGKog-Vzfnnmk7e_4ZK9Axk-t4N26WPk3bvsyQkivmsNTVCyYk_k67GuCEwFrg=w138-h92-k-no,-6.1700963,106.6168032
Hotel Sahabat 2,"2,0",https://lh5.googleusercontent.com/p/AF1QipOeAq6Xo4agE8Ddmcj4uYYTPZU81uv6jZy7lZYN=w138-h92-k-no,-6.1394883,106.6836681
Urbanview Hotel Stariez Karawaci Tangerang,"4,4",https://lh5.googleusercontent.com/p/AF1QipNiCMhNdw6nTMu3mHgbOW36emAmtnwizeOKD9gj=w204-h92-k-no,-6.22546,106.5896808
Hotel Istana Nelayan & Convention,"4,4",https://lh5.googleusercontent.com/p/AF1QipN4bq_JpHTbbyWtFuOwCLHlB4tvsuU7z7FUjSYs=w149-h92-k-no,-6.1920616,106.58956
jl Aeropolis Tanggerang,"5,0",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IwZgVB0AorKgB8gzWGib7A&cb_client=search.gws-prod.gps&w=80&h=92&yaw=208.54378&pitch=0&thumbfov=100,-6.1444012,106.6301448
RedDoorz @ Taman Royal Tangerang,"4,0",https://lh5.googleusercontent.com/p/AF1QipNmndU6oshulnsJ3AYTjuQh1ikRiZIeLPeotL1H=w137-h92-k-no,-6.1778086,106.6575429
Hotel Sahabat,"3,9",https://lh5.googleusercontent.com/p/AF1QipPSRfFmjQ0nFcNfmKUtHWE5INd7BAbgOW2iW9wk=w137-h92-k-no,-6.145346,106.6755457
SMART DREAM INN Aeropolis Residence 2,"4,0",https://lh5.googleusercontent.com/p/AF1QipNNuMF-JOhB_A0vPBovFDEK2eZqLhHG475nivTt=w80-h106-k-no,-6.1427834,106.6289808
EXPRESS O 92061 Omah Oewie Syariah,"3,6",https://lh5.googleusercontent.com/p/AF1QipMyz9IcB6LkmnERuQad1hyvrwdpaKFDrvwWosS7=w80-h142-k-no,-6.2278884,106.7296668
Tirta Mansion Lippo Karawaci RedPartner,"3,9",https://lh3.googleusercontent.com/gps-proxy/AMy85WLiGPDIH1Ch1RnuCLC3AbZQsIHMY0q_QX62-h9Xa9OZF66voflCu5zC3Q9Z2_eZ5L-5m-D-lVTDzx3wz4TngZu1t8m6AlQWOxcm9omicGFGQQBis41pP4cPA0y9hU_6ox0SaWb7qSyNwOw5A2hTVc5vC1l-fATJvM_BDsSkOsWWUc_0nogJ-R_U=w138-h92-k-no,-6.2246433,106.5917879
RedDoorz Plus near ICE BSD 2,"4,5",https://lh5.googleusercontent.com/p/AF1QipMXlEfTnPuE668tcYtbZ7BOCa59YSuVfbD2Njro=w138-h92-k-no,-6.2989563,106.6329905
RedDoorz Plus @ EcoHome Citra Raya Tangerang,"2,4",https://lh5.googleusercontent.com/p/AF1QipNao0YJ742HGRlw8_TORaDdkGS9oMwvq6vDTI0=w138-h92-k-no,-6.2529811,106.5264282
Uptown residence Pondok Pinang Jakarta Selatan,"3,5",https://lh3.googleusercontent.com/gps-proxy/AMy85WL9nR_sBfb8XUaU8bR8nVKqPuHjqj-oX8JqRMmyCb6B-9Us78PgPI2Q8gzErJJ8LrmUyZTLhdmWNKJNRYv36FaLS_5ia37czPnY6k89kHXM7wNvRyLImlZ72sSeLOQNaQdW5dJSE0Gi5zneJX2696J6NT6lcuU-1ODQeVQnYPhuveC-ux5eLiaT=w138-h92-k-no,-6.2782397,106.7721795
d'primahotel Tangerang,"4,4",https://lh5.googleusercontent.com/p/AF1QipPQNUQeKMPUSH43-OWPSaYqaYfvb1KQ9nT2zgfJ=w137-h92-k-no,-6.174275,106.657087
MIUN ROOM AEROPOLIS,"4,7",https://lh3.googleusercontent.com/gps-proxy/AMy85WJArtCxEkMyrqzDU4bFMO2ZlNRO6SLikHcZlY3Vb6mI-tS83QDag04-LB59Z6WbslfAcCG5iF_Xd3HuORdF_b7gDU6NPozdIEloxP4NaeP7NZTImwq23n7tAAzcUZQ1ql0AFPCaB-ZwlMYHh8o4gsa7GguoalkKGCZuZ0zq8xpAhwt_952gaLor=w138-h92-k-no,-6.1432806,106.6278739
Sky Airlines Guesthouse,"3,5",https://lh3.googleusercontent.com/gps-proxy/AMy85WIYTJnrBaQ4Wvjh-qxmBa2zhCJaD3neeORU8KQ6-jbK106dIRTRKqzag5hQiKuryMjXHmFKuHmBAeXNMeCOwZ9lqHf21B5Yhzhhm7L8lzcmIRF2xw1FOcfRQsXqq8Gt7WFLLOkFq50uXhSHYoL12ea5xugm1ZhK9gn9MCpWn1tsCxBqq9mF35sM6Q=w122-h92-k-no,-6.186725,106.716813
KoolKost near CBD Ciledug Family Mall,"4,0",https://lh5.googleusercontent.com/p/AF1QipNc58kwf_grzccFh1B6wUInSmO6FFeq6fn2_Mpi=w80-h102-k-no,-6.2233299,106.7181942
Samanea Boutique Apartment,"4,4",https://lh5.googleusercontent.com/p/AF1QipPc0hWE8SuTM6dpYF79rF1YSY8zsA9NJVt2odP3=w163-h92-k-no,-6.2020556,106.5187839
Nuansa Serpong,"5,0",https://lh5.googleusercontent.com/p/AF1QipNsei2VfEjTA8GLw7J58Ckvr_C2YKD3R2Doy3K0=w138-h92-k-no,-6.248064,106.6102241
Derma Home Stay,"4,3",https://lh5.googleusercontent.com/p/AF1QipOoT_76qps_zU36IgS6mLvL7zFxsEQnmYg_QXOX=w163-h92-k-no,-6.2285847,106.6616348
HOTEL HUSWAH AIRPORT,"4,0",https://lh5.googleusercontent.com/p/AF1QipNWlQh_d0uZccjmPlxFeaPX9oXkv60hPn0N1e9f=w122-h92-k-no,-6.1152512,106.689284
TIRTA Mansion Hotel Paramount Serpong,"3,8",https://lh3.googleusercontent.com/gps-proxy/AMy85WKjkir9ZmIHk6cHZe68tnbZGa81gUQOHpj1ZOO_-IdaPzk2x8-RLXCj0ZxvYl8YzRzymFfBPlrqyo1egLIrSgfC2zd8rwIdM4efcpc37uYs-izxN0a9WivBsU9sTAuJBHgrIol3PLyImE9-S8kEvdx-CLkgAjt68qvf69ph6qWzKttl0WzZe43U=w138-h92-k-no,-6.2522719,106.6194381
Cove Hillcrest,"3,9",https://lh5.googleusercontent.com/p/AF1QipMC-SiFF7JG_4B6QUZAa3ZqTYIY0kniMLOuv63w=w122-h92-k-no,-6.2260356,106.602098
Safwah Bintaro Training center & Guest house,"4,3",https://lh5.googleusercontent.com/p/AF1QipPwTo_EzjNECcbWHvr2kanctxWuc92na1dIXbcs=w163-h92-k-no,-6.2771902,106.7145237
Ruby Rooms Transit,"5,0",https://lh5.googleusercontent.com/p/AF1QipOotoJzEAI8oWffeHO7dOhLWX4durVg4tcq8S2C=w163-h92-k-no,-6.1436376,106.6275318
de benson inn,"3,7",https://lh5.googleusercontent.com/p/AF1QipO8w8NdU8_YHc4DQDPuzUzwBc3ROL3S1CeF6sNw=w80-h106-k-no,-6.1428698,106.6288478
Hotel Paris Garden,"4,3",https://lh5.googleusercontent.com/p/AF1QipMOq-5yIjSgNxLfUqTj4DW6xyfJU1i80pIR80iC=w80-h106-k-no,-6.0895718,106.6990212
Apartemen Tamansari Skylounge,"4,5",https://lh5.googleusercontent.com/p/AF1QipOLuTDyLyG6cbQoDrwtIvnJP9NN_YoDOUc9HlRW=w122-h92-k-no,-6.1579787,106.6328802
Urban Express HomTel Serpong,"4,3",https://lh5.googleusercontent.com/p/AF1QipMXWp6K_EV714jfbH_txJve2y75gZ-lCuya8L7A=w138-h92-k-no,-6.3113126,106.6905465
M Cabin Karawaci,"4,0",https://lh5.googleusercontent.com/p/AF1QipNc98X5zC7IKGcIU5YfEBPMRECW-inkmsk9_7U8=w80-h119-k-no,-6.231316,106.588025
DJ Paviliun,"4,7",https://lh5.googleusercontent.com/p/AF1QipO_7rmFp6rIrVVGxpNfgEZP8w4Ilv7otMbdg5MP=w122-h92-k-no,-6.2522118,106.6183834
The Risman Hotel,"4,7",https://lh5.googleusercontent.com/p/AF1QipMpUrhH15eZPK5sDV-8m0WdvSRX098-Op_K4b8R=w138-h92-k-no,-6.1097901,106.6921343
Hotel SURABAYA JAYA,"4,4",https://lh3.googleusercontent.com/gps-proxy/AMy85WJkPR61i5aslz2D20Uz3WHfUShXJFmOGUuoIbeF5D7kVHZ-bGXUp4JY2YTNxJa6dPf9aqFqPBW9cvy_PFNArCGdyZe0N0iySUw3hQ7GG4VksrTmZ4TemaBRj1MF7s8qSkSHlb_kFQLUAbX8ZpuopDIZghyYy7j1cCJI-v7c_s38wdYQjwlzBh-g=w138-h92-k-no,-6.1227453,106.6864384
RedDoorz @ Garden Boulevard Citra Raya Tangerang,"4,0",https://lh5.googleusercontent.com/p/AF1QipPndVa8Zn4ESmFGI6XeG7By2kto66oEFGMP0ULE=w138-h92-k-no,-6.2716606,106.5278002
Capital O 92003 Sky Airlines Guesthouse,"2,0",https://lh3.googleusercontent.com/gps-proxy/AMy85WLN94tOg0LALNtLFrAMZ1yxpU_jEEcIE0D7ugjG5I-s3F82WH_TSYlUnxbTg9jlMv-pi-JjlsMlvopduXOQDugW3wUJZSWLgqA6tXHz48-8DUuHrlWD1B6L5rR-8jRIaLVsBGEvTisgvICabSY4OeqfHg3J4htFnvKKM-bhdaEnMBNg4YFCgg7IWw=w122-h92-k-no,-6.1700957,106.6403111
RedLiving Apartemen 19 Avenue,"3,5",https://lh5.googleusercontent.com/p/AF1QipPX0MYpG45zXR-WbGWzLR7yCbNT-VQfg3Bw9lET=w80-h106-k-no,-6.160606,106.6804543
PAKONS PRIME HOTEL,"4,5",https://lh5.googleusercontent.com/p/AF1QipM8ERrbnRm9BjK0Th1Q64Wb0YyU_5prJb_1SnI1=w80-h96-k-no,-6.1693884,106.6330819
Barata Hotel Near Bandara Soekarno Hatta,"5,0",https://lh3.googleusercontent.com/gps-proxy/AMy85WKP76IfX-aQOU-us8p-1R0y5x1cpzAUXW5qCJrdklqZV4QFL7r2huwN516QlOAVAGrwTcWC8LwFRgFGBHSr3EWVb-5XqOU9_u4C-1DHklKLhgLm7HaEBtgBOjj9Px6HaU-lyrAGZ4yIlo9gKOPTpryTS8GQ_JiA18H4VOMJMDLTD4YIpivCwQvqAA=w138-h92-k-no,-6.1430537,106.6285829
Hotel Ibis Budget Jakarta Airport,"4,2",https://lh3.googleusercontent.com/gps-proxy/AMy85WL-yXTn8U9OJPbth6kAs9zlpOprtPvw8he9T2z1kk4HmoHcRoeZ4spaZWe0NVtpN9cqja5x6eDieZA5dcpO_tfQC1E3F1eayzZ-dnr8uH2iSC_Vw7jg_B0WX5GgzQHj4iuWDQaEMcRi1NfxmbWUCmnOCZ74uRJdPuKxaI4XIM3Lx7LjaGkE694qog=w167-h92-k-no,-6.116073,106.6823423
OYO 789 Pelangi Guest House,"3,3",https://lh3.googleusercontent.com/gps-proxy/AMy85WInOjMSoxA9qdmo6Vm4VLAyDZWZdJFNpyI4G0VOgzwdYzZP-prAMsawO4aFGff4XxrWWLiH6AGcUjUgikFOPjH28r99kkEICp7yBvcYpiobjvGizRkwSexFhQKEVFotmTWr0aeSYVAvOKPLlAr7Ha-k5qbVpvVcvfAwEQzeHQDALLsTAW33qIkXIA=w138-h92-k-no,-6.220305,106.602413
Cengkareng Transit Hotel,"4,0",https://lh5.googleusercontent.com/p/AF1QipMr7iYHSWv_5SFpWmOYSExG0pE4Nb3VzbINzoPZ=w137-h92-k-no,-6.1378054,106.6691861
RedDoorz Plus @ CBD Bintaro,"4,2",https://lh5.googleusercontent.com/p/AF1QipMIMEgWuEhc6ptwzaR5F8UTA4t2JjoL_Ojnglsb=w163-h92-k-no,-6.2778707,106.7181563
Joe Hotel,"4,3",https://lh3.googleusercontent.com/gps-proxy/AMy85WJNbam2GeKbqHr9nGBPTN1OADQaQjIf4hobIBM_e3VV7LRmwTxtvNXvH-JMo7x6aqP6qW1BGsWP_Kx6rsnkp8YJpTLT014vAIAbPf8EaeK25dpBoIgI3XyCG4OJPJnzhPqIIQmltgLL59vSAj7pGIhHBfWa9aPfEGpPZNKjMiU19qVOLTkT-dR27A=w138-h92-k-no,-6.0988144,106.6872386
Julius room aeropolis,"3,7",https://lh5.googleusercontent.com/p/AF1QipNQYzy3NtirfRcnZSRp96GGuVryTgUwqWzYsDLh=w163-h92-k-no,-6.143309,106.6278395
KOS CASEIRA SYARIAH,"4,1",https://lh5.googleusercontent.com/p/AF1QipMYmgH-hsxG4BHlO1gDVnE5KHsPIhDEfDOU4bm0=w174-h92-k-no,-6.238139,106.526124
Golden Tulip Essential Tangerang,"4,4",https://lh5.googleusercontent.com/p/AF1QipMAQr1VxzI0tKuT_8JUVWMpXowo93RKLrImaopb=w137-h92-k-no,-6.1842576,106.6435532
Room at Aeropolis Residence by Aparian,"3,5",https://lh3.googleusercontent.com/gps-proxy/AMy85WLQl-R4GCRq0i4BlNoG0ehhz2U3aN0qEN9ukv8StCqJEADY2WGBxdGQlmgg48vNlMhYKGdxjwIgrL4KtDFEK4tRumE8LIMMouaj10lwFTUw367v35Tsk1t0dWYcI45mvctPexkCLY7Rd-Nnin68sQvwfptGOPhAkeH4gAG4PDjM0qsb4J9lEA7QzA=w143-h92-k-no,-6.1438902,106.6308805
M1 Residence,"4,4",https://lh5.googleusercontent.com/p/AF1QipNKyqkHDrn9Vjb6JrdZoGGysQ6sHz8IN3hMHQ9r=w204-h92-k-no,-6.1329953,106.6330862
Hotel Olive,"4,3",https://lh3.googleusercontent.com/gps-proxy/AMy85WKwtXRmZAUC_cIxcDY3h49rCTrs_Hk2fCsWPYlZ7afSNyiLHGMVR-wGTqQAGAC1-CPCxtccMUlGefKVjhnGvhgfRaV-eo74IQ-kz4Pgfw_GwMWGTCumUS3TSrxni30dTGRLWTWAkmgGTJ3Qtg8ewNsWubdiqwGeCCCjPnyYhv_t9Ljbdqf-0zQ1=w122-h92-k-no,-6.216441,106.618459
Mutiara Batu Ceper by TwoSpaces (Syariah),"4,7",https://lh5.googleusercontent.com/p/AF1QipP-tRCOL-R4kLsedYN-VBXRFeUouHbzDuofwxmn=w80-h142-k-no,-6.1628652,106.6675174
Giant Kost,"4,2",https://lh5.googleusercontent.com/p/AF1QipOd4iZIG1x3_LddTXzZxRivSboGIdi11l7LmLzE=w141-h92-k-no,-6.2562632,106.6226899
RedDoorz Plus near Teras Kota 3,"4,0",https://lh5.googleusercontent.com/p/AF1QipOz94i_Jiccbe7yddCYcP6VBBKGmUvv1Wev8jTm=w138-h92-k-no,-6.2974398,106.6793796
DEPORIZ,"5,0",https://lh5.googleusercontent.com/p/AF1QipPzoA2XcVx0KPOMXlz5KJNw4NhoahR8zLS_Uwpm=w122-h92-k-no,-6.1642215,106.6811513
Great Western Resort,"4,1",https://lh3.googleusercontent.com/gps-proxy/AMy85WJ_iGKIh3eMnQ8-wOAAPw4d864VhCHP3s1Q69Q9UNLFlSkEVYTvX3mn-yfXnyUim737TLaPuP94-lKnIxPip1j-cmjlQXwXYDxvhdwT2ll92EKwXULqkmGOw1zdNU2dG2DqwILpeiPdbY8BqWCLCEEziK_E_DL8sictITCCCguBGKaNTZkdHQaa=w138-h92-k-no,-6.2215222,106.6329967
Nite & Day Residence Alam Sutera,"4,4",https://lh3.googleusercontent.com/gps-proxy/AMy85WJI4VAOfi1JdR85vBADoiFuwd1Bzas57IeltqWrKifWmn_bEjcQgYze0JSO60HBWXVWtGSCzJrjCAeQ4hYG-pazqMSPyLqtBPP5QkHvnjh07AQyrcBFngOZduzqDnhSFUp3CteksZGmJPi6c_7nkJu6vsoFUobssT0aSD7Jkqb8YRBfFXqJ0kAPQg=w110-h92-k-no,-6.2416273,106.652959
Amaris Hotel Citra Raya Tangerang,"4,3",https://lh5.googleusercontent.com/p/AF1QipN7qZntL-lqVhYI8iBxVj88k3E-qUo9i_ALcoB-=w138-h92-k-no,-6.2446995,106.5268164
Swift Inn Aeropolis Airport,"4,1",https://lh5.googleusercontent.com/p/AF1QipMb4Olg3K7lmP5whLzs7JNV00jvQqujLBETmwV8=w138-h92-k-no,-6.1439811,106.6310304
HM Social Karawaci,"4,7",https://lh5.googleusercontent.com/p/AF1QipPj8xmVzslPVqpzcm7bWn0ee7YUvaRhmxHh8MOA=w151-h92-k-no,-6.2286887,106.5906917
M Studio Karawaci,"4,6",https://lh3.googleusercontent.com/gps-proxy/AMy85WKAoElrpcNyUzKEozEKhSHgXWTJpmVcbgwqL3XU0eNW6pQUY_cU5onJ5POLNqfM667oL9BsrFj6dsqj0imF9tBGWsRAnxo6od27Q9bJdyzv5xbhS5z4QFfEP7CGW4fto2t6xb4xVpM3k9kGox0C_CWGDSQax212k2b1nDSSG_P45f7PJuXrsRVV=w138-h92-k-no,-6.2265117,106.5890632
TAMI HOUSE BINTARO (Syariah),"4,4",https://lh5.googleusercontent.com/p/AF1QipNXU9qvUP2FwOW0G4czUJSWOK2FaxGrCfXzmnBE=w163-h92-k-no,-6.2630332,106.7392398
Penyewaan Apartement Aeropolis,"4,4",https://lh3.googleusercontent.com/gps-proxy/AMy85WIXQcjxX-Eqz63nQDoOGBXr2rmS9iCkGVMUfpu1-IK_H27bTTXWwmGLx1Ot5x6vQTi_GMrtQVmC9velEiuo4M-svNEt1Uyx9OUgIg6dk7fhudrdpkapGt_KCVN9Z9fAmq5uPtwrc59qdq0sUfGWEFXVTFA4oqN7stBZCAYFRFg1RPJBOVCf1-yy=w189-h92-k-no,-6.144456,106.630261
The Golf Apartment Modernland,"4,3",https://lh5.googleusercontent.com/p/AF1QipOBKwrlfnkUZF8o2u4cvo0GUsBceNV8KiNMk_S6=w163-h92-k-no,-6.1982478,106.6402867
Days Hotel & Suites by Wyndham Jakarta Airport,"4,2",https://lh5.googleusercontent.com/p/AF1QipPC-9R6Wk7EA67Vy8gUQeNzM1yyh2qy8HAd6QpD=w163-h92-k-no,-6.1582333,106.642954
Aesthetic Room,"5,0",https://lh3.googleusercontent.com/gps-proxy/AMy85WKhLAy58vZxK0ZP8jLbww5E4dgP6dvGILEJAZMsejVLT_dBVFJe5kqUX6mPMP055-gjlHeHnx7gvlgN66RVG3PO5C887ALh0Bbug89RnXdZYInKAadbVdSws5UtRCLulSFvWZ-29VUoMyrMZifLZNPenVRuAAJkSKxAXxTmApfYF3M8z3nYlueN=w122-h92-k-no,-6.144213,106.6324807
9 A.M,"4,4",https://lh5.googleusercontent.com/p/AF1QipO_PCt8pEm3GV4-akQM6nVwAn5ItHvMkH2pjLeQ=w138-h92-k-no,-6.2247211,106.5890628
OYO 91849 Karawaci Taman Permata 5,"2,0",https://lh5.googleusercontent.com/p/AF1QipMGhlI3jHMrbFrZKQ5ezGlAjPHTHFHz3UUOdcai=w137-h92-k-no,-6.2313144,106.5884806
Zest Airport Jakarta by Swiss-Belhotel International,"4,4",https://lh5.googleusercontent.com/p/AF1QipOnEMLBl8JpFUuuLV29t4LzuvJWQtsSA6Fzh0DT=w138-h92-k-no,-6.1136681,106.6868597
Sewa Apartemen U Residence Karawaci - Cencen Property,"4,9",https://lh5.googleusercontent.com/p/AF1QipO5tZloBYImNFr5lR11JXE_YJQi9JVvoRZhwt81=w122-h92-k-no,-6.2265354,106.6054061
Narita Hotel Tangerang,"4,4",https://lh3.googleusercontent.com/gps-proxy/AMy85WIOdi-pt7PC6KArth50PofNXL9-V3WokFGKE2OJmCPdUcWSPAQP_JmhA0lrMQaQWO9KDJ0cXEK4Inwfh5VWdDEOh4LzZ0XTqCh3-6ip9I9CoJfPZmpOprlejRGivr_pOM0ijchetjq9rmKz9ougqw19QlJV1ZWhrzVs5zlUISDpafJSRSsRovsgeA=w138-h92-k-no,-6.1922025,106.6725362
RedDoorz near Lippo Karawaci,"3,6",https://lh5.googleusercontent.com/p/AF1QipMNyIbG97eNp69juBlZ3Qurs5Ap2qthjwrW5FhB=w138-h92-k-no,-6.2288245,106.6187533
Marilyn Hotel Serpong,"4,0",https://lh3.googleusercontent.com/gps-proxy/AMy85WJFO_LmW4NtLa5HsUOty2KQnNUL1mbi-gqIgGgPDR8RO9U1mQhlvNQ2-tRPfYEMs3lTrfNyJrn1mkX1Ik3-GYirPsHghTe1XWth6iZEAYlaLBSCUaqLkQU0pKWqcWauZvgVlBiSDzuiyb1npa8mlofTaVRgZGnP6nmU7TPFEb1OC4SW9RqOYgfN=w80-h120-k-no,-6.2481918,106.6493835
Koolkost Syariah,"3,5",https://lh3.googleusercontent.com/gps-proxy/AMy85WLQzcBcXCSrgsQFzz34X16cq5s7a-t12m9cNMgFzhYRcsyQFvyfxVRzghMPGA4zt2att4tPlUZYxBeBnTJjlvWIzsrYMFDz_UzDX-Ds4mbt0SYPWWpPVE4BuManDFVxoSyzFdoqXgycwTtFgl45faH-arLTqxBMuUYBkqoBXgYN5nIyg2SzBzE=w138-h92-k-no,-6.2893064,106.7236289
RedDoorz near RS Sari Asih Cipondoh,"3,3",https://lh5.googleusercontent.com/p/AF1QipNpnQ9myA38ryyng7WFwlzTzI2vTrxRhgGLRZ6a=w122-h92-k-no,-6.1843908,106.6766927
EXPRESS O 92155 Nia Residence 2,"3,5",https://lh5.googleusercontent.com/p/AF1QipMKV-Pvf9U4AVNZ5iSXGUpKPis5dAGsST4mp9wb=w80-h104-k-no,-6.2874925,106.6258515
Grand Soll Marina Hotel Tangerang,"4,5",https://lh3.googleusercontent.com/gps-proxy/AMy85WJNhFdsyrIY-b7Hyx7WK0uY4KIxPDTW8B_xXOcjFeCPPwThEUo6SnwCHNErhWpfu4tEoyyGazrJSGk-OPFjLJXIj8VSEbVXQGS0XT6js8alHyCQ7LaxjsVFUCxnt5WJ_mnBPIKstRhFIHlrA7x18rs63sY6nyBnszTuLntqfM4vY9orIefEQisz3A=w122-h92-k-no,-6.1940648,106.5871104
nDalem Gamelan,"4,6",https://lh5.googleusercontent.com/p/AF1QipOoXST3K65RFRRorEUUtqxQi6YBeSr3FLvgNyw_=w141-h92-k-no,-7.810158,110.366342
Penginapan Rudi,"4,7",https://lh3.googleusercontent.com/gps-proxy/AMy85WL0-WB0lQBn7Qu7vKI9Vnlt8Fk8PVFg_qTWkjROOQolq9Z9c9FJHrMfjcoL-cNX3SRoOSLeIUaM_UM2HxBFimqv_mlF6MoZxrK0HnNPyA_VVJZ9dcb5NNcsA8CTx8qRkcLZmfWGYG8uhNZ4xKSLBali7ZOatjZOZ-gvSF2MzVunDvu2iII3_iBIKg=w175-h92-k-no,-7.877518,110.45515
Daffalvin Kost Homestay,"4,6",https://lh5.googleusercontent.com/p/AF1QipN0AaG03agNnBP5O9NFcNaz1Dotz1xhj4yVDveD=w137-h92-k-no,-7.8888125,110.0580625
Wonderloft Hostel,"4,7",https://lh3.googleusercontent.com/gps-proxy/AMy85WLSSqAXIFGXL-dvYDhfjzlGS30-HlJBMesfdWA9jdkAcvsPsev9ZMUpjmExUBkQA3wk_LdakIwYJZSY0__wMXUwXpe9gcPEJnHlM0kY6IsovInQlYANFhWddI_6bWDCni0czUZn9-Ez3sz67PbEIfBNLGKERBpjtFfH41HvhLYSh-5yqEqfd6U=w122-h92-k-no,-7.8184945,110.3657542
Estuwening Griya Penginapan & Aula,"4,1",https://lh3.googleusercontent.com/gps-proxy/AMy85WLIwgw8f57axadtyUw5R-Wnefpv5BbZEo4-GsdJAHJn2NTDXIEl7b6hFhQV8l70WjneZ7EBQd9eIu7jHGYKfW5PsLjm7LFv1RxyvMRoj9O5zF7l8o5NdDh_VXGRSGB_y1kl-BD0cYpU6UeV9keEPFKxz9IvvOVoFDDu_xOBRsj1iArQpPUFYXuu=w122-h92-k-no,-7.6327347,110.4016044
